pair_id,task_name,schema_id,latest_status,latest_status_code,attempt_count,successful_attempt_count,docker_incident_attempt_count,other_failure_attempt_count,needs_rerun,rerun_reason,latest_run_label,latest_started_at,latest_finished_at,latest_launcher_status,latest_launcher_stage,latest_launcher_returncode,latest_run_status,latest_failure_stage,latest_failure_type,latest_failure_summary,latest_selected_round_index,latest_selected_score_pct,latest_best_observed_round_index,latest_best_observed_score_pct,latest_early_stop,latest_timeout_detected,latest_has_intermediate_exceptions,latest_output_dir,attempt_run_labels
exoplanet-detection-period__methodology-guardrail,exoplanet-detection-period,methodology-guardrail,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-27T18:55:56.046336+00:00,2026-04-27T18:55:56.047705+00:00,succeeded,skip_existing_succeeded,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/exoplanet-detection-period__methodology-guardrail/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
exoplanet-detection-period__orchestration-delegation,exoplanet-detection-period,orchestration-delegation,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-27T18:55:56.048378+00:00,2026-04-27T18:55:56.048792+00:00,succeeded,skip_existing_succeeded,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/exoplanet-detection-period__orchestration-delegation/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
financial-modeling-qa__artifact-generation,financial-modeling-qa,artifact-generation,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-27T18:55:56.049399+00:00,2026-04-27T18:55:56.049737+00:00,succeeded,skip_existing_succeeded,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/financial-modeling-qa__artifact-generation/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
financial-modeling-qa__analytic-pipeline,financial-modeling-qa,analytic-pipeline,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-27T18:55:56.050264+00:00,2026-04-27T18:55:56.050662+00:00,succeeded,skip_existing_succeeded,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/financial-modeling-qa__analytic-pipeline/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
financial-modeling-qa__engineering-composition,financial-modeling-qa,engineering-composition,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-27T18:55:56.051315+00:00,2026-04-27T18:55:56.051707+00:00,succeeded,skip_existing_succeeded,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/financial-modeling-qa__engineering-composition/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
financial-modeling-qa__retrieval-heavy-synthesis,financial-modeling-qa,retrieval-heavy-synthesis,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-27T18:55:56.052442+00:00,2026-04-27T18:55:56.052840+00:00,succeeded,skip_existing_succeeded,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/financial-modeling-qa__retrieval-heavy-synthesis/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
financial-modeling-qa__environment-control,financial-modeling-qa,environment-control,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-27T18:55:56.053416+00:00,2026-04-27T18:55:56.053834+00:00,succeeded,skip_existing_succeeded,0,completed,,,,1,100.0,1,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/financial-modeling-qa__environment-control/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
financial-modeling-qa__methodology-guardrail,financial-modeling-qa,methodology-guardrail,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-27T18:55:56.054525+00:00,2026-04-27T18:55:56.056138+00:00,succeeded,skip_existing_succeeded,0,completed,,,,1,100.0,1,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/financial-modeling-qa__methodology-guardrail/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
financial-modeling-qa__orchestration-delegation,financial-modeling-qa,orchestration-delegation,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-27T18:55:56.057082+00:00,2026-04-27T18:55:56.057935+00:00,succeeded,skip_existing_succeeded,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/financial-modeling-qa__orchestration-delegation/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
find-topk-similiar-chemicals__artifact-generation,find-topk-similiar-chemicals,artifact-generation,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-27T18:55:56.058940+00:00,2026-04-27T18:56:05.958157+00:00,succeeded,run,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/find-topk-similiar-chemicals__artifact-generation/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
find-topk-similiar-chemicals__analytic-pipeline,find-topk-similiar-chemicals,analytic-pipeline,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-27T18:56:05.959693+00:00,2026-04-27T19:59:26.471499+00:00,succeeded,run,0,completed,,,,1,100.0,1,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/find-topk-similiar-chemicals__analytic-pipeline/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
find-topk-similiar-chemicals__engineering-composition,find-topk-similiar-chemicals,engineering-composition,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-27T19:59:26.482822+00:00,2026-04-27T21:20:14.324947+00:00,succeeded,run,0,completed,,,,2,100.0,2,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/find-topk-similiar-chemicals__engineering-composition/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
find-topk-similiar-chemicals__retrieval-heavy-synthesis,find-topk-similiar-chemicals,retrieval-heavy-synthesis,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-27T21:20:14.328339+00:00,2026-04-27T22:19:37.702943+00:00,succeeded,run,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/find-topk-similiar-chemicals__retrieval-heavy-synthesis/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
find-topk-similiar-chemicals__environment-control,find-topk-similiar-chemicals,environment-control,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-27T22:19:37.709948+00:00,2026-04-27T23:19:40.495612+00:00,succeeded,run,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/find-topk-similiar-chemicals__environment-control/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
find-topk-similiar-chemicals__methodology-guardrail,find-topk-similiar-chemicals,methodology-guardrail,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-27T23:19:40.500798+00:00,2026-04-28T00:18:22.696448+00:00,succeeded,run,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/find-topk-similiar-chemicals__methodology-guardrail/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
find-topk-similiar-chemicals__orchestration-delegation,find-topk-similiar-chemicals,orchestration-delegation,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-28T00:18:22.701676+00:00,2026-04-28T01:18:42.535992+00:00,succeeded,run,0,completed,,,,1,100.0,1,100.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/find-topk-similiar-chemicals__orchestration-delegation/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
fix-build-agentops__artifact-generation,fix-build-agentops,artifact-generation,completed,C,1,1,0,0,False,,run-first20x7-round0-2026-04-24,2026-04-25T19:48:57.582012+00:00,2026-04-25T20:25:30.189382+00:00,succeeded,run,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/fix-build-agentops__artifact-generation/refine_run_run-first20x7-round0-2026-04-24,run-first20x7-round0-2026-04-24
fix-build-agentops__analytic-pipeline,fix-build-agentops,analytic-pipeline,completed,C,1,1,0,0,False,,run-first20x7-round0-2026-04-24,2026-04-25T19:57:54.159311+00:00,2026-04-25T20:28:27.897208+00:00,succeeded,run,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/fix-build-agentops__analytic-pipeline/refine_run_run-first20x7-round0-2026-04-24,run-first20x7-round0-2026-04-24
fix-build-agentops__engineering-composition,fix-build-agentops,engineering-composition,completed,C,1,1,0,0,False,,run-first20x7-round0-2026-04-24,2026-04-25T20:04:37.471913+00:00,2026-04-25T20:38:39.566067+00:00,succeeded,run,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/fix-build-agentops__engineering-composition/refine_run_run-first20x7-round0-2026-04-24,run-first20x7-round0-2026-04-24
fix-build-agentops__retrieval-heavy-synthesis,fix-build-agentops,retrieval-heavy-synthesis,completed,C,1,1,0,0,False,,run-first20x7-round0-2026-04-24,2026-04-25T20:25:30.191541+00:00,2026-04-25T20:56:50.692326+00:00,succeeded,run,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/fix-build-agentops__retrieval-heavy-synthesis/refine_run_run-first20x7-round0-2026-04-24,run-first20x7-round0-2026-04-24
fix-build-agentops__environment-control,fix-build-agentops,environment-control,completed,C,1,1,0,0,False,,run-first20x7-round0-2026-04-24,2026-04-25T20:28:27.905676+00:00,2026-04-25T20:59:44.923861+00:00,succeeded,run,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/fix-build-agentops__environment-control/refine_run_run-first20x7-round0-2026-04-24,run-first20x7-round0-2026-04-24
fix-build-agentops__methodology-guardrail,fix-build-agentops,methodology-guardrail,completed,C,1,1,0,0,False,,run-first20x7-round0-2026-04-24,2026-04-25T20:38:39.568113+00:00,2026-04-25T21:09:33.833665+00:00,succeeded,run,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/fix-build-agentops__methodology-guardrail/refine_run_run-first20x7-round0-2026-04-24,run-first20x7-round0-2026-04-24
fix-build-agentops__orchestration-delegation,fix-build-agentops,orchestration-delegation,completed,C,1,1,0,0,False,,run-first20x7-round0-2026-04-24,2026-04-25T20:56:50.697417+00:00,2026-04-25T21:27:43.055487+00:00,succeeded,run,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/fix-build-agentops__orchestration-delegation/refine_run_run-first20x7-round0-2026-04-24,run-first20x7-round0-2026-04-24
fix-build-google-auto__artifact-generation,fix-build-google-auto,artifact-generation,completed,C,1,1,0,0,False,,run-first20x7-round0-2026-04-24,2026-04-25T20:59:44.925401+00:00,2026-04-25T21:54:39.327132+00:00,succeeded,run,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/fix-build-google-auto__artifact-generation/refine_run_run-first20x7-round0-2026-04-24,run-first20x7-round0-2026-04-24
fix-build-google-auto__analytic-pipeline,fix-build-google-auto,analytic-pipeline,completed,C,1,1,0,0,False,,run-first20x7-round0-2026-04-24,2026-04-25T21:09:33.842182+00:00,2026-04-25T21:55:50.366202+00:00,succeeded,run,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/fix-build-google-auto__analytic-pipeline/refine_run_run-first20x7-round0-2026-04-24,run-first20x7-round0-2026-04-24
fix-build-google-auto__engineering-composition,fix-build-google-auto,engineering-composition,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-28T17:50:27.693992+00:00,2026-04-28T20:05:17.569353+00:00,succeeded,run,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/fix-build-google-auto__engineering-composition/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
fix-build-google-auto__retrieval-heavy-synthesis,fix-build-google-auto,retrieval-heavy-synthesis,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-28T20:05:17.572521+00:00,2026-04-28T21:35:04.278516+00:00,succeeded,run,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/fix-build-google-auto__retrieval-heavy-synthesis/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
fix-build-google-auto__environment-control,fix-build-google-auto,environment-control,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-28T21:35:04.286139+00:00,2026-04-29T00:58:53.367393+00:00,succeeded,run,0,completed_with_runtime_failures,continue,TuneExceptionStats,EnvironmentStartTimeoutError=['c4-fix-build-google-auto-round-0__L8yARcy'],0,0.0,0,0.0,False,True,True,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/fix-build-google-auto__environment-control/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
fix-build-google-auto__methodology-guardrail,fix-build-google-auto,methodology-guardrail,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-29T00:58:53.372304+00:00,2026-04-29T02:46:14.665209+00:00,succeeded,run,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/fix-build-google-auto__methodology-guardrail/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
fix-build-google-auto__orchestration-delegation,fix-build-google-auto,orchestration-delegation,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-29T02:46:14.668319+00:00,2026-04-29T04:13:19.052462+00:00,succeeded,run,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/fix-build-google-auto__orchestration-delegation/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
fix-druid-loophole-cve__artifact-generation,fix-druid-loophole-cve,artifact-generation,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-28T01:18:42.544274+00:00,2026-04-28T02:53:56.319526+00:00,succeeded,run,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/fix-druid-loophole-cve__artifact-generation/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
fix-druid-loophole-cve__analytic-pipeline,fix-druid-loophole-cve,analytic-pipeline,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-28T02:53:56.322419+00:00,2026-04-28T04:29:15.909195+00:00,succeeded,run,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/fix-druid-loophole-cve__analytic-pipeline/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
fix-druid-loophole-cve__engineering-composition,fix-druid-loophole-cve,engineering-composition,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-28T04:29:15.914173+00:00,2026-04-28T05:58:07.798788+00:00,succeeded,run,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/fix-druid-loophole-cve__engineering-composition/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
fix-druid-loophole-cve__retrieval-heavy-synthesis,fix-druid-loophole-cve,retrieval-heavy-synthesis,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-28T05:58:07.806390+00:00,2026-04-28T07:30:29.181347+00:00,succeeded,run,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/fix-druid-loophole-cve__retrieval-heavy-synthesis/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
fix-druid-loophole-cve__environment-control,fix-druid-loophole-cve,environment-control,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-28T07:30:29.188078+00:00,2026-04-28T08:58:39.401690+00:00,succeeded,run,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/fix-druid-loophole-cve__environment-control/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
fix-druid-loophole-cve__methodology-guardrail,fix-druid-loophole-cve,methodology-guardrail,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-28T08:58:39.406213+00:00,2026-04-28T12:25:24.477060+00:00,succeeded,run,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/fix-druid-loophole-cve__methodology-guardrail/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
fix-druid-loophole-cve__orchestration-delegation,fix-druid-loophole-cve,orchestration-delegation,completed,C,2,2,0,0,False,,run-first20-rate-limit-rerun-2026-04-27-3batch-b03,2026-04-28T12:25:24.484998+00:00,2026-04-28T13:51:55.334877+00:00,succeeded,run,0,completed,,,,0,0.0,0,0.0,False,False,False,<repo-root>/experiments/skillx-skillsbench-001/results/outer-loop-round0/sonnet45-task-list-first20-v0.1/pairs/fix-druid-loophole-cve__orchestration-delegation/refine_run_run-first20-rate-limit-rerun-2026-04-27-3batch-b03,run-first20x7-round0-2026-04-24;run-first20-rate-limit-rerun-2026-04-27-3batch-b03
